"cid","title","categories","website","phone","review_rating","review_count","price_range","description","attributes","owner_name","is_verified","address","city","postal_code","state","country","latitude","longitude","emails","socials"
"4748105530766203705","Philadelphia Tribune","[""Newspaper publisher""]","http://www.phillytrib.com/","+1215-893-4050",4.6,9,,,"[]","Philadelphia Tribune (Owner)",true,"520 S 16th St, Philadelphia, PA 19146, United States","Philadelphia","19146","Pennsylvania","US",39.9445138,-75.1688722,"[""advertising@phillytrib.com"",""info@phillytrib.com""]","{""twitter"":""http://twitter.com/Phillytrib/"",""facebook"":""https://www.facebook.com/The-Philadelphia-Tribune-113891906737/"",""linkedin"":""https://www.linkedin.com/company/678183/"",""instagram"":""https://www.instagram.com/phillytrib/""}"
"6830263638774398396","Morrisons Cove Herald","[""Newspaper publisher""]","https://www.mcheraldonline.com/","+1814-793-2144",5,2,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Morrisons Cove Herald (Owner)",true,"209 S Walnut St, Martinsburg, PA 16662, United States","Martinsburg","16662","Pennsylvania","US",40.3083747,-78.32100419999999,"[""news@mcheraldonline.com""]","{""twitter"":""https://twitter.com/mcheraldonline"",""facebook"":""https://www.facebook.com/MorrisonsCoveHerald/""}"
"4580760964021736671","New Castle News","[""Newspaper publisher""]","http://ncnewsonline.com/","(724)654-6651",3.9,18,,,"[""Wheelchair accessible parking lot""]","New Castle News (Owner)",true,"2616 Wilmington Rd, New Castle, PA 16105","New Castle","16105","Pennsylvania","US",41.0339832,-80.35477209999999,"[""erics@cnhi.com"",""webmaster@ncnewsonline.com""]","{""facebook"":""https://www.facebook.com/NewCastleNewsPA"",""instagram"":""http://instagram.com/newcastlenewspa""}"
"12133909723954165429","Butler Eagle","[""Newspaper publisher""]","http://www.butlereagle.com/","+1724-282-8000",3.6,39,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Butler Eagle (Owner)",true,"514 W Wayne St, Butler, PA 16001, United States","Butler","16001","Pennsylvania","US",40.857202,-79.90269599999999,"[""news@butlereagle.com"",""sports@butlereagle.com"",""kgraham@butlereagle.com"",""community@butlereagle.com"",""letters@butlereagle.com"",""obits@butlereagle.com"",""photo@butlereagle.com"",""composing@butlereagle.com"",""classified@butlereagle.com"",""legals@butlereagle.com"",""circulation@butlereagle.com"",""rleasure@butlereagle.com""]","{""twitter"":""https://twitter.com/butlereagle"",""facebook"":""https://facebook.com/butlereaglenews"",""linkedin"":""https://www.linkedin.com/company/butler-eagle"",""instagram"":""https://instagram.com/butlereaglenews""}"
"8270599561189754458","The Progress News","[""Newspaper publisher""]","http://www.myprogressnews.com/","+1724-867-1112",5,8,,,"[""Wheelchair accessible parking lot""]","The Progress News (Owner)",true,"410 Main St, Emlenton, PA 16373, United States","Emlenton","16373","Pennsylvania","US",41.1772841,-79.7075538,"[]","{""facebook"":""https://www.facebook.com/Progress-News-128526671146/""}"
"207260800469838785","Potter Leader-Enterprise","[""Newspaper publisher""]",,"(814)274-8044",3.8,4,,,"[""Wheelchair accessible parking lot""]","Potter Leader-Enterprise (Owner)",true,"6 E 2nd St, Coudersport, PA 16915","Coudersport","16915","Pennsylvania","US",41.7743012,-78.0207348,,
"15118791633163418994","Meadville Tribune","[""Newspaper publisher"",""Copy shop"",""Screen printer""]","http://www.meadvilletribune.com/","(814)724-6370",3.5,11,,,"[""Wheelchair accessible parking lot""]","Meadville Tribune (Owner)",true,"947 Federal Ct, Meadville, PA 16335","Meadville","16335","Pennsylvania","US",41.6373597,-80.15169589999999,"[""erics@cnhinews.com"",""tribune@meadvilletribune.com"",""dstout@meadvilletribune.com"",""marka@meadvilletribune.com"",""joep@meadvilletribune.com"",""achisholm@meadvilletribune.com"",""rgreen@meadvilletribune.com"",""kevinh@meadvilletribune.com"",""mcrowley@meadvilletribune.com"",""cforbes@meadvilletribune.com"",""jvaughn@meadvilletribune.com"",""photography@meadvilletribune.com"",""atopor@meadvilletribune.com"",""scores@meadvilletribune.com"",""circulation@meadvilletribune.com""]","{}"
"10605039414384712851","Jeffersonian Democrat","[""Newspaper publisher""]","http://www.thecourierexpress.com/jeffersonian_democrat/","(814)849-5339",5,3,,,"[""Onsite services"",""Wheelchair accessible parking lot""]","Jeffersonian Democrat (Owner)",true,"113 Main St, Brookville, PA 15825","Brookville","15825","Pennsylvania","US",41.1599818,-79.0776546,"[]","{}"
"13387243935786999499","The Free Press","[""Newspaper publisher""]","http://www.the-freepress.com/","(814)818-0114",5,4,,,"[]","The Free Press (Owner)",true,"9655 PA-285, Conneaut Lake, PA 16316","Conneaut Lake","16316","Pennsylvania","US",41.6044275,-80.3380244,"[]","{}"
"9969435814909406143","Observer-Reporter","[""Newspaper publisher"",""Publisher""]","https://www.observer-reporter.com/","+1724-222-2200",1.8,4,,,"[""Wheelchair accessible parking lot""]","Observer-Reporter (Owner)",true,"122 S Main St #4904, Washington, PA 15301, United States","Washington","15301","Pennsylvania","US",40.1689704,-80.2444471,"[""rpinarski@observer-reporter.com"",""lrogers@observer-reporter.com"",""jandreassi@observer-reporter.com"",""ppaterra@observer-reporter.com"",""bhundt@observer-reporter.com"",""mjones@observer-reporter.com"",""kmansfield@observer-reporter.com"",""jthurston@observer-reporter.com"",""dugan@observer-reporter.com"",""ebailey@thealmanac.net"",""jsteele@observer-reporter.com"",""tthurston@observer-reporter.com""]","{""twitter"":""https://twitter.com/oronline/"",""facebook"":""https://www.facebook.com/observerreporternews/"",""instagram"":""https://www.instagram.com/observer_reporter/""}"
"12805742392660600120","little local paper","[""Newspaper publisher""]",,"(724)971-6203",0,0,,,"[""Wheelchair accessible parking lot""]","little local paper (Owner)",true,"305 Sampson St, New Castle, PA 16101","New Castle","16101","Pennsylvania","US",41.003426,-80.359617,,
"4722448163004298959","The SOUTHWEST JOURNAL AG Kury Publisher","[""Newspaper publisher""]",,"",0,0,,,"[]","The SOUTHWEST JOURNAL AG Kury Publisher (Owner)",true,"822 Lorenz Ave, Pittsburgh, PA 15220","Pittsburgh","15220","Pennsylvania","US",40.4435645,-80.04156139999999,,
"6074589806731938003","Titusville Herald","[""Newspaper publisher""]",,"+1814-827-3634",4.3,19,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Titusville Herald (Owner)",true,"209 W Spring St, Titusville, PA 16354, United States","Titusville","16354","Pennsylvania","US",41.6263498,-79.6759996,,
"5518472038951898084","The Philadelphia Sunday Sun","[""Newspaper publisher""]","http://www.philasun.com/","+1215-607-8081",4.8,5,,,"[]","The Philadelphia Sunday Sun (Owner)",true,"Lower level, 6700 Germantown Ave, Philadelphia, PA 19119, United States","Philadelphia","19119","Pennsylvania","US",40.0391908,-75.1778625,"[""taesun@philasun.com""]","{""facebook"":""https://www.facebook.com/PhiladelphiaSundaySun/"",""instagram"":""https://www.instagram.com/philadelphiasundaysun/""}"
"10668948562068404049","The Bradford Era","[""Newspaper publisher""]","http://www.bradfordera.com/","(814)368-3173",4,24,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","The Bradford Era (Owner)",true,"43 Main St, Bradford, PA 16701","Bradford","16701","Pennsylvania","US",41.95682559999999,-78.6494554,"[""setup@tecnavia.com"",""s.barr@bradfordera.com"",""mkeim@oleantimesherald.com"",""j.wankel@bradfordera.com"",""bradfordera@gmail.com""]","{""facebook"":""https://www.facebook.com/TheBradfordEra/"",""instagram"":""https://www.instagram.com/thebradfordera/""}"
"9329968232123896305","In the Center News","[""Newspaper publisher""]",,"(570)290-7270",0,0,,,"[""Wheelchair accessible parking lot""]","In the Center News (Owner)",true,"31 W Corydon St, Bradford, PA 16701","Bradford","16701","Pennsylvania","US",41.9544392,-78.6528252,,
"10695850028632650299","Grande News Cafe","[""Newspaper publisher""]",,"+1215-920-2005",0,0,,,"[]","Grande News Cafe (Owner)",true,"2005 Market St, Philadelphia, PA 19103, United States","Philadelphia","19103","Pennsylvania","US",39.9542014,-75.1745522,,
"5490991343530769203","Indiana Gazette","[""Newspaper publisher""]","https://www.indianagazette.com/","+1724-465-5555",4.4,26,,,"[""Onsite services"",""Wheelchair accessible entrance"",""Wheelchair accessible parking lot"",""Free parking lot"",""On-site parking"",""Paid street parking""]","Indiana Gazette (Owner)",true,"899 Water St, Indiana, PA 15701, United States","Indiana","15701","Pennsylvania","US",40.6246512,-79.1556562,"[""circulation@indianagazette.net"",""editor@indianagazette.net"",""news@indianagazette.net"",""sports@indianagazette.net"",""sportseditor1@indianagazette.net"",""adunlop@indianagazette.net"",""lettertoeditor@indianagazette.net"",""obits@indianagazette.net"",""family@indianagazette.net"",""religion@indianagazette.net"",""legalnotices@indianagazette.net"",""sales@indianagazette.net"",""classifieds@indianagazette.net"",""mweaver@samplenewsgroup.com"",""hblake@indianagazette.net"",""jwoomer@indianagazette.net"",""pcloonan@indianagazette.net"",""nzisk@indianagazette.net"",""fheide@indianagazette.net"",""cross@indianagazette.net"",""sportseditor2@indianagazette.net"",""juptegraph@indianagazette.net"",""sgamble@indianagazette.net"",""tmontagna@indianagazette.net"",""sshepler@indianagazette.net"",""gcoy@indianagazette.net"",""pkois@indianagazette.net"",""rdevaughn@indianagazette.net"",""dawnh@indianagazette.net"",""mnovak@indianagazette.net"",""christina@indianagazette.net"",""gwilson@indianagazette.net"",""prepress@indianagazette.net"",""jstepp@samplenewsgroup.com""]","{""twitter"":""https://twitter.com/indianagazette"",""facebook"":""https://www.facebook.com/TheIndianaGazette/"",""linkedin"":""https://www.linkedin.com/company/indiana-gazette/"",""instagram"":""https://www.instagram.com/indianagazettepa/""}"
"12443863498474016822","The Progress","[""Newspaper publisher""]","https://www.theprogressnews.com/","+1814-765-5581",3.7,19,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","The Progress (Owner)",true,"236 E Market St, Clearfield, PA 16830, United States","Clearfield","16830","Pennsylvania","US",41.0223877,-78.43651469999999,"[""jcorcino@theprogressnews.com"",""news@theprogressnews.com"",""athompson@theprogressnews.com"",""sports@theprogressnews.com""]","{""facebook"":""https://www.facebook.com/The-Progress-1505167303108510""}"
"10659278974423147906","Focus Community Newspaper","[""Newspaper publisher""]",,"(610)951-4555",4.5,2,,,"[""Wheelchair accessible parking lot""]","Focus Community Newspaper (Owner)",true,"109 Leslie Dr, Brodheadsville, PA 18322","Brodheadsville","18322","Pennsylvania","US",40.9172914,-75.4149431,,
"3043173008241008700","Warren Times Observer","[""Newspaper publisher"",""Publisher""]","http://www.timesobserver.com/","+1814-723-8200",3,40,,,"[""Wheelchair accessible parking lot""]","Warren Times Observer (Owner)",true,"205 Pennsylvania Ave W, Warren, PA 16365, United States","Warren","16365","Pennsylvania","US",41.84365409999999,-79.1454443,"[""colettenel.ypl@gmail.com"",""mbird@timesobserver.com"",""dbrunner@post-journal.com"",""lbyers@post-journal.com"",""rsmith@post-journal.com"",""agee@post-journal.com"",""jdagostino@observertoday.com"",""mkeller@timesobserver.com"",""hcathcart-norris@timesobserver.com"",""obits@timesobserver.com""]","{""twitter"":""https://twitter.com/TimesObserver"",""facebook"":""https://www.facebook.com/TimesObserver/""}"
"18397520433290970155","Danville News","[""Newspaper publisher""]",,"(570)275-3235",3,2,,,"[""Wheelchair accessible parking lot""]","Danville News (Owner)",true,"345 Mill St # 1, Danville, PA 17821","Danville","17821","Pennsylvania","US",40.9640971,-76.6166595,,
"2188414620096564644","Times News","[""Newspaper publisher""]",,"(570)668-1250",5,4,,,"[""Wheelchair accessible parking lot""]","Times News (Owner)",true,"200 E Broad St, Tamaqua, PA 18252","Tamaqua","18252","Pennsylvania","US",40.797261,-75.96807989999999,,
"9256057874874214007","FOCUS Community Newspaper","[""Newspaper publisher""]",,"(610)951-4555",0,0,,,"[""Wheelchair accessible parking lot""]","FOCUS Community Newspaper (Owner)",true,"3127 Birchwood Dr, Kunkletown, PA 18058","Kunkletown","18058","Pennsylvania","US",40.9092129,-75.5355989,,
"1154147478410034974","Times-Shamrock Communications","[""Newspaper publisher""]","https://timesshamrock.com/","+1570-348-9185",2.9,11,,,"[""Wheelchair accessible parking lot""]","Times-Shamrock Communications (Owner)",true,"149 Penn Ave, Scranton, PA 18503, United States","Scranton","18503","Pennsylvania","US",41.4095373,-75.6666221,"[]","{}"
"1326472046158881708","Abington Journal","[""Newspaper publisher""]","http://theabingtonjournal.com/","(570)587-1148",5,3,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Abington Journal (Owner)",true,"211 S State St, Clarks Summit, PA 18411","Clarks Summit","18411","Pennsylvania","US",41.4947378,-75.7035641,"[]","{""twitter"":""http://twitter.com/AbingtonJournal"",""facebook"":""http://www.facebook.com/abingtonjournal""}"
"7251845520382859553","Valley Advantage","[""Newspaper publisher"",""Electrician""]","http://www.thevalleyadvantage.com/","+1570-348-9185",0,0,,,"[""Wheelchair accessible parking lot""]","Valley Advantage (Owner)",true,"149 Penn Ave, Scranton, PA 18503, United States","Scranton","18503","Pennsylvania","US",41.4095373,-75.6666221,"[""obits@scrantontimes.com""]","{}"
"8430826467167726172","Trib Total Media","[""Newspaper publisher"",""News service""]","http://www.tribtotalmedia.com/","+1412-321-6460",5,2,,,"[]","Trib Total Media (Owner)",true,"503 Martindale St, Pittsburgh, PA 15212, United States","Pittsburgh","15212","Pennsylvania","US",40.4489557,-80.00887139999999,"[""email@companyname.com""]","{""twitter"":""https://twitter.com/tribtotalmedia"",""facebook"":""https://www.facebook.com/TribTotalMedia/"",""linkedin"":""https://www.linkedin.com/company/trib-total-media/""}"
"4223667243427152059","Main Line Media News","[""Newspaper publisher"",""News service""]","http://www.mainlinemedianews.com/","(610)642-4300",0,0,,,"[]","Main Line Media News (Owner)",true,"110 Ardmore Ave, Ardmore, PA 19003","Ardmore","19003","Pennsylvania","US",40.0078251,-75.29676049999999,"[""obits@allaroundphilly.com"",""newsdesk@mainlinemedianews.com"",""tdeschriver@medianewsgroup.com"",""paadvertising@medianewsgroup.com"",""wordpress@dfmdev.awsapps.com"",""legals@mainlinemedianews.com"",""classified@allaroundphilly.com"",""econdra@21st-centurymedia.com"",""bdouglas@21st-centurymedia.com"",""dsokil@medianewsgroup.com""]","{}"
"654507510769143362","GoDuBois","[""Advertising agency"",""Classified ads newspaper publisher"",""Entertainment agency"",""Information centers""]","http://www.godubois.com/","(814)371-0599",2.9,9,,,"[""Wheelchair accessible parking lot""]","GoDuBois (Owner)",true,"32 Sunset Dr, DuBois, PA 15801","DuBois","15801","Pennsylvania","US",41.1035941,-78.7346185,"[]","{}"
"1946244800309232175","Irish Edition","[""Newspaper publisher""]","https://irishedition.com/","(215)886-4900",5,1,,,"[""Wheelchair accessible parking lot""]","Irish Edition (Owner)",true,"1506 Walnut Ave, Oreland, PA 19075","Oreland","19075","Pennsylvania","US",40.1174522,-75.1882372,"[""ads@irishedition.com""]","{""twitter"":""https://twitter.com/IrishEdition"",""facebook"":""https://www.facebook.com/IrishEditionNewspaper/"",""linkedin"":""https://www.linkedin.com/company/irish-edition"",""instagram"":""https://www.instagram.com/irishedition/""}"
"17447267868494639153","Daily Press","[""Newspaper publisher""]","https://www.smdailypress.com/obituary","(814)781-1596",4,4,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Daily Press (Owner)",true,"245 Brusselles St, St Marys, PA 15857","St Marys","15857","Pennsylvania","US",41.4278197,-78.5580665,"[]","{}"
"1348454088017576373","The News Item","[""Newspaper publisher"",""News service""]","http://newsitem.com/","(570)644-6397",3.9,15,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","The News Item (Owner)",true,"707 N Rock St, Shamokin, PA 17872","Shamokin","17872","Pennsylvania","US",40.7926665,-76.5517862,"[""communications@pa-news.org""]","{""twitter"":""https://twitter.com/NIsports"",""facebook"":""https://www.facebook.com/newsitem/"",""linkedin"":""https://www.linkedin.com/company/the-news-item""}"
"8879493209013311050","Die Botschaft","[""Newspaper publisher""]",,"(717)362-2033",0,0,,,"[""Wheelchair accessible parking lot""]","Die Botschaft (Owner)",true,"3225 Cabin Dr, Millersburg, PA 17061","Millersburg","17061","Pennsylvania","US",40.6045846,-76.87182779999999,,
"5221325663483406546","Scranton Times","[""Newspaper publisher"",""Publisher""]","http://thetimes-tribune.com/","(570)586-7123",3.6,18,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Scranton Times (Owner)",true,"45 Commerce Dr, Waverly, PA 18471","Waverly","18471","Pennsylvania","US",41.5320883,-75.64248719999999,"[""obits@scrantontimes.com"",""vcarey@delcotimes.com"",""lholeva@scrantontimes.com"",""jbutkiewicz@scrantontimes.com"",""cimperiale@scrantontimes.com"",""csebring@scrantontimes.com"",""jhealey@scrantontimes.com"",""cbaress@scrantontimes.com"",""yesdesk@scrantontimes.com"",""circulation@scrantontimes.com"",""jmooney@scrantontimes.com"",""dduffy@scrantontimes.com"",""marketing@scrantontimes.com"",""accountsreceivable@scrantontimes.com"",""sales@scrantontimes.com"",""library@scrantontimes.com"",""metrodesk@scrantontimes.com"",""lifestyles@scrantontimes.com"",""usiness@scrantontimes.com"",""letters@scrantontimes.com"",""sports@scrantontimes.com"",""photo@scrantontimes.com"",""contactus@scrantontimes.com"",""clee@scrantontimes.com""]","{}"
"9432722472164941909","Tecnologia Geek LLC","[""Newspaper publisher"",""Computer consultant"",""Media consultant"",""Multimedia and electronic book publisher""]","https://www.tecnologiageek.com/","(570)582-0621",0,0,,,"[""Identifies as veteran-owned"",""Identifies as women-owned"",""Online appointments"",""LGBTQ+ friendly"",""Transgender safespace"",""Appointment required""]","Tecnologia Geek LLC (Owner)",true,"909 E Diamond Ave, Hazleton, PA 18201","Hazleton","18201","Pennsylvania","US",40.9632227,-75.9556906,"[""soporte@tecnologiageek.com"",""henryramirez@tecnologiageek.com""]","{""twitter"":""https://twitter.com/tecnologiageeks"",""facebook"":""https://www.facebook.com/tecnologiageek2"",""linkedin"":""https://www.linkedin.com/in/henryramirez-tech/"",""instagram"":""https://www.instagram.com/tecnologiageek/""}"
"10162374998488958035","Paper Shop","[""Classified ads newspaper publisher"",""Advertising agency"",""Publisher""]","http://www.thepapershop.com/","(570)969-3100",4.4,20,,,"[""Wheelchair accessible parking lot""]","Paper Shop (Owner)",true,"2 Glenmaura National Blvd, Moosic, PA 18507","Moosic","18507","Pennsylvania","US",41.3523631,-75.6888194,"[""name@email.com""]","{""twitter"":""https://twitter.com/thepapershop"",""facebook"":""https://www.facebook.com/PaperShopNEPA"",""instagram"":""https://www.instagram.com/thepapershopnepa/""}"
"5820260360575081064","The JG Press, Inc.","[""Newspaper publisher"",""Publisher""]","http://www.biocycle.net/","(610)967-4135",0,0,,,"[""Wheelchair accessible parking lot""]","The JG Press, Inc. (Owner)",true,"63 Seventh St, Emmaus, PA 18049","Emmaus","18049","Pennsylvania","US",40.530654,-75.497368,"[""paula@biocycle.net""]","{""facebook"":""http://www.facebook.com/BioCycleConnect"",""linkedin"":""https://www.linkedin.com/in/nora-goldstein-94441320/recent-activity/all""}"
"8735337665835754472","Pocono Villager","[""Newspaper publisher""]",,"(570)606-4111",0,0,,,"[]","Pocono Villager (Owner)",true,"5626 PA-115, Blakeslee, PA 18610","Blakeslee","18610","Pennsylvania","US",41.0906367,-75.5897766,,
"16901181897789317649","The Sun Newspaper","[""Newspaper publisher""]","http://news.thesunontheweb.com/","+1717-566-3251",4.5,2,,,"[""Wheelchair accessible parking lot"",""Free parking lot""]","The Sun Newspaper (Owner)",true,"18 E Main St, Hummelstown, PA 17036, United States","Hummelstown","17036","Pennsylvania","US",40.2655235,-76.7071859,"[""help@column.us"",""legals@thesunontheweb.com"",""ads@thesunontheweb.com"",""news@thesunontheweb.com"",""sports@thesunontheweb.com"",""info@thesunontheweb.com"",""business@thesunontheweb.com"",""nathanmerkel@yahoo.com"",""drew@thesunontheweb.com""]","{}"
"17284373208512712616","Bedford Gazette","[""Newspaper publisher""]","https://www.bedfordgazette.com/","+1814-623-1151",3.4,20,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Bedford Gazette (Owner)",true,"424 W Penn St, Bedford, PA 15522, United States","Bedford","15522","Pennsylvania","US",40.0181121,-78.5090637,"[""customerservice@bedfordgazette.com"",""jbeegle@bedfordgazette.com"",""sherrigrowden@gmail.com"",""rspring@bedfordgazette.com"",""accounting@bedfordgazette.com"",""subscribe@bedfordgazette.com"",""classifieds@bedfordgazette.com"",""bwinck@bedfordgazette.com"",""cweyant@bedfordgazette.com"",""sshuss@bedfordgazette.com"",""sblubaugh@bedfordgazette.com""]","{""twitter"":""http://twitter.com/bedfordgazette/"",""facebook"":""http://facebook.com/Thebedfordgazette/""}"
"12105355224848675803","The Daily Item","[""Newspaper publisher""]","https://www.dailyitem.com/","+1570-286-5671",3.4,16,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","The Daily Item (Owner)",true,"200 Market St, Sunbury, PA 17801, United States","Sunbury","17801","Pennsylvania","US",40.8625309,-76.7944619,"[""customerservice@dailyitem.com"",""ekerchoff@dailyitem.com"",""lseebold@dailyitem.com"",""ahawke@dailyitem.com"",""cminemyer@dailyitem.com"",""bbowman@dailyitem.com"",""epehowic@dailyitem.com"",""ksmithcullen@dailyitem.com"",""rdandes@dailyitem.com"",""mmoore@dailyitem.com"",""fscarcella@dailyitem.com"",""jstrawser@dailyitem.com"",""awiest@dailyitem.com"",""sdudinskie@dailyitem.com"",""thummel@dailyitem.com"",""amcginley@dailyitem.com"",""news@dailyitem.com"",""calendar@dailyitem.com"",""bburkhart@dailyitem.com""]","{""facebook"":""https://www.facebook.com/TheDailyItem/""}"
"14751370805969777548","Tri-County Independent","[""Newspaper publisher"",""Advertising agency"",""Advertising service"",""Classified ads newspaper publisher"",""Direct mail advertising"",""Marketing consultant""]","http://www.tricountyindependent.com/","+1570-253-3055",3.9,9,,,"[""Wheelchair accessible parking lot""]","Tri-County Independent (Owner)",true,"220 8th St, Honesdale, PA 18431, United States","Honesdale","18431","Pennsylvania","US",41.5724071,-75.2535118,"[]","{""facebook"":""https://www.facebook.com/TriCountyIndependent""}"
"6658376041789176808","Juniata Sentinel","[""Newspaper publisher"",""Classified ads newspaper publisher""]","https://www.facebook.com/TheJuniataSentinel/?rf\u003d745164232280302","(717)436-8206",4.2,5,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Juniata Sentinel (Owner)",true,"1806 William Penn Hwy, Mifflintown, PA 17059","Mifflintown","17059","Pennsylvania","US",40.5944882,-77.4123492,"[]","{}"
"13867454659191779304","Wellsboro Gazette","[""Newspaper publisher""]","http://www.tiogapublishing.com/","(570)724-2287",4.6,5,,,"[""Onsite services"",""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Wellsboro Gazette (Owner)",true,"3006 Princeton St, Wellsboro, PA 16901","Wellsboro","16901","Pennsylvania","US",41.7451212,-77.2777232,"[""kbowles@tiogapublishing.com"",""nkennedy@tiogapublishing.com"",""dleschander@tiogapublishing.com""]","{""twitter"":""https://twitter.com/tiogapagazette"",""facebook"":""https://www.facebook.com/wellsboro.gazette/""}"
"16980303201986667438","Rocket Courier","[""Newspaper publisher""]","https://www.rocket-courier.com/","(570)746-1217",4.3,8,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Rocket Courier (Owner)",true,"State St, Wyalusing, PA 18853","Wyalusing","18853","Pennsylvania","US",41.66697629999999,-76.2646079,"[""rocket@epix.net""]","{}"
"7301579624674633323","Community News","[""Newspaper publisher""]","https://www.communitynewslinesville.com/","(814)683-4841",5,1,,,"[""Wheelchair accessible parking lot""]","Community News (Owner)",true,"109 N Mercer St, Linesville, PA 16424","Linesville","16424","Pennsylvania","US",41.6567064,-80.4237296,"[]","{""facebook"":""https://www.facebook.com/the.community.news""}"
"18357766043242925394","Butler Color Press","[""Newspaper publisher"",""Digital printer"",""Marketing consultant"",""Commercial printer""]","http://www.butlercp.com/","(724)283-9132",4.6,26,,,"[]","Butler Color Press (Owner)",true,"119 Bonnie Dr, Butler, PA 16002","Butler","16002","Pennsylvania","US",40.865662,-79.87469589999999,"[]","{}"
"6515890252215684803","Philadelphia Business Journal","[""Newspaper publisher"",""News service"",""Media company""]","https://www.bizjournals.com/philadelphia","+1215-238-1450",3,6,,,"[]","Philadelphia Business Journal (Owner)",true,"510 Walnut St #400, Philadelphia, PA 19106, United States","Philadelphia","19106","Pennsylvania","US",39.9474939,-75.1500698,"[""tromero@bizjournals.com"",""pschwedelson@bizjournals.com"",""ssmith@bizjournals.com"",""rsharrow@bizjournals.com"",""mpotter@bizjournals.com"",""jdiamond@bizjournals.com"",""jgeorge@bizjournals.com"",""jblumenthal@bizjournals.com"",""rmulligan@bizjournals.com"",""edooling@bizjournals.com"",""jfrankel@bizjournals.com"",""ksiravo@bizjournals.com"",""mzirbser@bizjournals.com"",""jgarrison@bizjournals.com"",""cstraka@bizjournals.com"",""weverman@bizjournals.com"",""philadelphia@bizjournals.com""]","{""twitter"":""https://twitter.com/PHLBizJournal"",""facebook"":""https://www.facebook.com/PhilaBusinessJournal"",""linkedin"":""http://www.linkedin.com/company/philadelphia-business-journal"",""instagram"":""https://instagram.com/phlbizjournal""}"
"5438450023815154872","Calkins Media","[""Newspaper publisher""]",,"(215)949-4011",5,1,,,"[]","Calkins Media (Owner)",true,"8400 Bristol Pike, Levittown, PA 19057","Levittown","19057","Pennsylvania","US",40.1440054,-74.8136787,,
"1171813766452960372","The Free Weekly Press LLC","[""Newspaper publisher""]","https://www.thepressnewsonline.com/","+1484-988-0969",5,1,,,"[""Wheelchair accessible parking lot""]","The Free Weekly Press LLC (Owner)",true,"Bangor, PA 18013, United States","Bangor","18013","Pennsylvania","US",40.8656475,-75.2065136,"[""thepressmail@gmail.com"",""thepressads@gmail.com""]","{""facebook"":""https://www.facebook.com/ThePRESSNewsOnline/""}"
"11169942303348732086","The Daily Review","[""Newspaper publisher""]","http://thedailyreview.com/","(570)265-2151",4.4,17,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","The Daily Review (Owner)",true,"116 Main St, Towanda, PA 18848","Towanda","18848","Pennsylvania","US",41.7685473,-76.4434089,"[""reviewnews@thedailyreview.com"",""aoconnor@thedailyreview.com"",""srought@thedailyreview.com"",""circulation@thedailyreview.com"",""reviewads@thedailyreview.com"",""tzyla@thedailyreview.com"",""mtimessports@gmail.com"",""reviewsports@thedailyreview.com"",""kandrus@thedailyreview.com""]","{""facebook"":""https://www.facebook.com/TheDailyReviewTowanda/""}"
"12528297774192727134","Main Line Media News","[""Newspaper publisher""]","https://www.mainlinemedianews.com/","(610)642-4300",5,1,,,"[]","Main Line Media News (Owner)",true,"311 Lancaster Ave, Ardmore, PA 19003","Ardmore","19003","Pennsylvania","US",40.0100088,-75.2958855,"[""obits@allaroundphilly.com"",""newsdesk@mainlinemedianews.com"",""tdeschriver@medianewsgroup.com"",""paadvertising@medianewsgroup.com"",""wordpress@dfmdev.awsapps.com"",""legals@mainlinemedianews.com"",""classified@allaroundphilly.com"",""econdra@21st-centurymedia.com"",""bdouglas@21st-centurymedia.com"",""dsokil@medianewsgroup.com""]","{}"
"16940677140817845071","Erie Reader","[""Newspaper publisher""]","https://www.eriereader.com/","+1814-314-9364",2.7,7,,,"[""Wheelchair accessible entrance"",""Wheelchair accessible parking lot""]","Erie Reader (Owner)",true,"1001 State St Suite #1315, Erie, PA 16501, United States","Erie","16501","Pennsylvania","US",42.1254845,-80.08208379999999,"[""contact@eriereader.com"",""stories@eriereader.com""]","{""twitter"":""https://twitter.com/ErieReader/"",""facebook"":""https://www.facebook.com/ErieReader/"",""instagram"":""https://www.instagram.com/ErieReader/""}"
